directory,target,hitrate,randomhitrate,swarmrate,mode
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.3.1/halfswarm,154716,0.448717948718,0.209302325581,0.132867132867,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.3.1/nosup,154716,0.483870967742,0.209302325581,0.132867132867,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.3.1/noswarm,154716,0.41935483871,0.209302325581,0.132867132867,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.4.1/halfswarm,130935,0.269841269841,0.139534883721,0.16958041958,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.4.1/nosup,130935,0.184210526316,0.139534883721,0.16958041958,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/27/roundroubin.4.1/noswarm,130935,0.19696969697,0.139534883721,0.16958041958,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.0.1/halfswarm,42384,0.0987654320988,0.0666666666667,0.102526002972,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.0.1/nosup,42384,0.0,0.0666666666667,0.102526002972,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.1.1/halfswarm,217331,0.428571428571,0.116666666667,0.21396731055,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.1.1/nosup,217331,0.326923076923,0.116666666667,0.21396731055,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.1.1/noswarm,217331,0.3625,0.116666666667,0.21396731055,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.2.1/halfswarm,227520,0.281553398058,0.15,0.141158989599,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.2.1/nosup,227520,0.375,0.15,0.141158989599,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.2.1/noswarm,227520,0.192,0.15,0.141158989599,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.3.1/halfswarm,234634,0.404255319149,0.3,0.237741456166,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.3.1/nosup,234634,0.287671232877,0.3,0.237741456166,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.3.1/noswarm,234634,0.490909090909,0.3,0.237741456166,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.4.1/halfswarm,221906,0.505747126437,0.2,0.297176820208,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.4.1/nosup,221906,0.475409836066,0.2,0.297176820208,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/28/roundroubin.4.1/noswarm,221906,0.495145631068,0.2,0.297176820208,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.0.1/halfswarm,248730,0.28,0.272727272727,0.15873015873,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.0.1/nosup,248730,0.473684210526,0.272727272727,0.15873015873,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.0.1/noswarm,248730,0.461538461538,0.272727272727,0.15873015873,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.1.1/halfswarm,71110,0.25,0.272727272727,0.140211640212,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.1.1/nosup,71110,0.428571428571,0.272727272727,0.140211640212,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.1.1/noswarm,71110,0.444444444444,0.272727272727,0.140211640212,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.2.1/halfswarm,290868,0.821428571429,0.727272727273,0.275132275132,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.2.1/nosup,290868,0.782608695652,0.727272727273,0.275132275132,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.2.1/noswarm,290868,0.709677419355,0.727272727273,0.275132275132,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.3.1/halfswarm,127470,0.3,0.181818181818,0.132275132275,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.3.1/nosup,127470,0.296296296296,0.181818181818,0.132275132275,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.3.1/noswarm,127470,0.242424242424,0.181818181818,0.132275132275,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.4.1/halfswarm,276148,0.111111111111,0.272727272727,0.100529100529,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.4.1/nosup,276148,0.047619047619,0.272727272727,0.100529100529,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/29/roundroubin.4.1/noswarm,276148,0.0740740740741,0.272727272727,0.100529100529,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.0.1/halfswarm,243420,0.551724137931,0.117647058824,0.266355140187,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.0.1/nosup,243420,0.423076923077,0.117647058824,0.266355140187,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.0.1/noswarm,243420,0.6,0.117647058824,0.266355140187,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.1.1/halfswarm,31868,0.156862745098,0.147058823529,0.11214953271,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.1.1/nosup,31868,0.075,0.147058823529,0.11214953271,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.1.1/noswarm,31868,0.173913043478,0.147058823529,0.11214953271,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.2.1/halfswarm,235696,0.529411764706,0.558823529412,0.232087227414,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.2.1/nosup,235696,0.714285714286,0.558823529412,0.232087227414,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.2.1/noswarm,235696,0.72972972973,0.558823529412,0.232087227414,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.3.1/halfswarm,54578,0.21568627451,0.441176470588,0.228971962617,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.3.1/nosup,54578,0.525,0.441176470588,0.228971962617,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.3.1/noswarm,54578,0.344827586207,0.441176470588,0.228971962617,No-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.4.1/halfswarm,152844,0.339622641509,0.0588235294118,0.121495327103,Half-Swarm
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.4.1/nosup,152844,0.314285714286,0.0588235294118,0.121495327103,No-Suppressors
/nfs/eecs-fserv/share/alipour/gcc_experiments/DATA2/30/roundroubin.4.1/noswarm,152844,0.280701754386,0.0588235294118,0.121495327103,No-Swarm
