directory,target,hitrate,randomhitrate,swarmrate
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.0.1/nosup,17985,0.537735849057,0.35092348285,0.297145769623
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.0.1/noswarm,17985,1.0,0.35092348285,0.297145769623
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.1.1/halfswarm,22318,0.268929503916,0.139841688654,0.102956167176
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.1.1/nosup,22318,0.128078817734,0.139841688654,0.102956167176
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.2.1/halfswarm,16066,0.19313304721,0.0923482849604,0.140163098879
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.2.1/nosup,16066,0.154506437768,0.0923482849604,0.140163098879
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.3.1/halfswarm,16014,0.194690265487,0.0923482849604,0.140163098879
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.3.1/nosup,16014,0.131465517241,0.0923482849604,0.140163098879
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.4.1/halfswarm,16525,0.334792122538,0.189973614776,0.199286442406
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/11/roundroubin.4.1/nosup,16525,0.192307692308,0.189973614776,0.199286442406
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.0.1/halfswarm,20472,0.213541666667,0.119047619048,0.119309838473
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.0.1/nosup,20472,0.213310580205,0.119047619048,0.119309838473
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.1.1/halfswarm,15971,0.210131332083,0.101731601732,0.113069016153
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.1.1/nosup,15971,0.117328519856,0.101731601732,0.113069016153
/nfs/eecs-fserv/share/alipour/spidermonkey_experiment/DATA3/13/roundroubin.2.1/halfswarm,20149,0.704301075269,0.225108225108,0.190895741557
